ANNO;COMUNE;PROVICIA;REGIONE;STIR;LOCALITA;STAZIONE;TIPO ZONA;AREA;DATA;NUMERO INCENDIO;COMUNE DATO RA;PROVINCIA DATO RA;PROVINCE AL 2001;CODICE ISTAT PROVINCIA;IDFEATURE
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;BRUNCU DE S'ARENA;CAMPU OMU;ALTRO;0.37;02/08/2008;12;Burcei;Cagliari;Cagliari;;1420
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;FORRA;CAMPU OMU;PASCOLO;0.26;17/10/2008;21;Burcei;Cagliari;Cagliari;;1302
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;IS-PASSUS-SU-BENTOSU;CAMPU OMU;PASCOLO;0.70;26/07/2008;11;Burcei;Cagliari;Cagliari;;1462
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;PRANUS;CAMPU OMU;ALTRO;0.13;05/09/2008;15;Burcei;Cagliari;Cagliari;;1640
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;PRANUS;CAMPU OMU;ALTRO;0.19;02/09/2008;14;Burcei;Cagliari;Cagliari;;1671
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;SA CROCCORIGA;CAMPU OMU;PASCOLO;0.18;13/10/2008;17;Burcei;Cagliari;Cagliari;;1300
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;SA CROCCORIGA;CAMPU OMU;PASCOLO;1.19;16/10/2008;20;Burcei;Cagliari;Cagliari;;1301
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;SA-SERRA;CAMPU OMU;PASCOLO;2.22;15/08/2008;13;Burcei;Cagliari;Cagliari;;1312
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;SU BENTOSU;CAMPU OMU;PASCOLO;2.85;27/06/2008;3;Burcei;Cagliari;Cagliari;;1349
2008;BURCEI;CAGLIARI;Sardegna;CAGLIARI;VIA-VALSUGANA;CAMPU OMU;ALTRO;0.39;03/09/2008;5;Burcei;Cagliari;Cagliari;;1641
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;PIRRI;CAGLIARI;ALTRO;0.31;29/06/2008;4;Cagliari;Cagliari;Cagliari;;1351
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;PIRRI;CAGLIARI;ALTRO;0.31;29/06/2008;4;Cagliari;Cagliari;Cagliari;;1351
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;PIRRI;CAGLIARI;ALTRO;0.31;29/06/2008;4;Cagliari;Cagliari;Cagliari;;1351
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;PORTO CANALE;CAGLIARI;ALTRO;0.32;14/07/2008;6;Cagliari;Cagliari;Cagliari;;1437
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;PORTO CANALE;CAGLIARI;ALTRO;0.32;14/07/2008;6;Cagliari;Cagliari;Cagliari;;1437
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;PORTO CANALE;CAGLIARI;ALTRO;0.32;14/07/2008;6;Cagliari;Cagliari;Cagliari;;1437
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;S.GILLA;CAGLIARI;ALTRO;2.73;28/07/2008;7;Cagliari;Cagliari;Cagliari;;1461
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;S.GILLA;CAGLIARI;ALTRO;2.73;28/07/2008;7;Cagliari;Cagliari;Cagliari;;1461
2008;CAGLIARI;CAGLIARI;Sardegna;CAGLIARI;S.GILLA;CAGLIARI;ALTRO;2.73;28/07/2008;7;Cagliari;Cagliari;Cagliari;;1461
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;ACQUA MARGIANI;CAPOTERRA;ALTRO;0.23;19/08/2008;35;Capoterra;Cagliari;Cagliari;;1314
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;ACQUA MARGIANI;CAPOTERRA;ALTRO;0.23;19/08/2008;35;Capoterra;Cagliari;Cagliari;;1314
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCALAMANZA;CAPOTERRA;ALTRO;1.13;09/06/2008;3;Capoterra;Cagliari;Cagliari;;1574
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCALAMANZA;CAPOTERRA;ALTRO;1.13;09/06/2008;3;Capoterra;Cagliari;Cagliari;;1574
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCALAMANZA;CAPOTERRA;BOSCO;0.94;28/06/2008;10;Capoterra;Cagliari;Cagliari;;1579
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCALAMANZA;CAPOTERRA;BOSCO;0.94;28/06/2008;10;Capoterra;Cagliari;Cagliari;;1579
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCHIALINU;CAPOTERRA;BOSCO;0.11;19/08/2008;33;Capoterra;Cagliari;Cagliari;;1444
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCHIALINU;CAPOTERRA;BOSCO;0.11;19/08/2008;33;Capoterra;Cagliari;Cagliari;;1444
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCU INCANOSU;CAPOTERRA;BOSCO;4.98;11/07/2008;17;Capoterra;Cagliari;Cagliari;;1463
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;BACCU INCANOSU;CAPOTERRA;BOSCO;4.98;11/07/2008;17;Capoterra;Cagliari;Cagliari;;1463
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;FRAGIUANNI;CAPOTERRA;ALTRO;0.66;26/06/2008;9;Capoterra;Cagliari;Cagliari;;1578
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;FRAGIUANNI;CAPOTERRA;ALTRO;0.66;26/06/2008;9;Capoterra;Cagliari;Cagliari;;1578
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;FRA GIUANNI /SA PERDA LON;CAPOTERRA;ALTRO;0.35;26/06/2008;8;Capoterra;Cagliari;Cagliari;;1577
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;FRA GIUANNI /SA PERDA LON;CAPOTERRA;ALTRO;0.35;26/06/2008;8;Capoterra;Cagliari;Cagliari;;1577
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PERDA SU GATTU;CAPOTERRA;ALTRO;0.22;13/06/2008;6;Capoterra;Cagliari;Cagliari;;1576
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PERDA SU GATTU;CAPOTERRA;ALTRO;0.22;13/06/2008;6;Capoterra;Cagliari;Cagliari;;1576
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PERDA SU GATTU;CAPOTERRA;ALTRO;2.77;10/06/2008;4;Capoterra;Cagliari;Cagliari;;1575
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PERDA SU GATTU;CAPOTERRA;ALTRO;2.77;10/06/2008;4;Capoterra;Cagliari;Cagliari;;1575
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PERDA-SU-GATTU;CAPOTERRA;ALTRO;0.10;13/08/2008;23;Capoterra;Cagliari;Cagliari;;1313
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PERDA-SU-GATTU;CAPOTERRA;ALTRO;0.10;13/08/2008;23;Capoterra;Cagliari;Cagliari;;1313
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PISCINAS;CAPOTERRA;ALTRO;2.21;06/10/2008;43;Capoterra;Cagliari;Cagliari;;1303
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;PISCINAS;CAPOTERRA;ALTRO;2.21;06/10/2008;43;Capoterra;Cagliari;Cagliari;;1303
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SA CIOFFA;CAPOTERRA;ALTRO;11.65;03/06/2008;1;Capoterra;Cagliari;Cagliari;;1572
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SA CIOFFA;CAPOTERRA;ALTRO;11.65;03/06/2008;1;Capoterra;Cagliari;Cagliari;;1572
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SANGEROLAMO;CAPOTERRA;PASCOLO;1.10;19/08/2008;34;Capoterra;Cagliari;Cagliari;;1406
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SANGEROLAMO;CAPOTERRA;PASCOLO;1.10;19/08/2008;34;Capoterra;Cagliari;Cagliari;;1406
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SAN GEROLAMO;CAPOTERRA;BOSCO;3.15;28/08/2008;38;Capoterra;Cagliari;Cagliari;;1318
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SAN GEROLAMO;CAPOTERRA;BOSCO;3.15;28/08/2008;38;Capoterra;Cagliari;Cagliari;;1318
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SAN GEROLAMO;CAPOTERRA;BOSCO;7.30;28/08/2008;38;Capoterra;Cagliari;Cagliari;;1317
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SAN GEROLAMO;CAPOTERRA;BOSCO;7.30;28/08/2008;38;Capoterra;Cagliari;Cagliari;;1317
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SAN GEROLAMO - MONTE ARRU;CAPOTERRA;BOSCO;26.18;28/08/2008;38;Capoterra;Cagliari;Cagliari;;1316
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SAN GEROLAMO - MONTE ARRU;CAPOTERRA;BOSCO;26.18;28/08/2008;38;Capoterra;Cagliari;Cagliari;;1316
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SISCA DE SU BITTESU;CAPOTERRA;ALTRO;0.07;15/07/2008;19;Uta;Cagliari;Cagliari;;1466
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SISCA DE SU BITTESU;CAPOTERRA;ALTRO;0.07;15/07/2008;19;Uta;Cagliari;Cagliari;;1466
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SISCA DE SU BITTESU;CAPOTERRA;ALTRO;0.87;15/07/2008;19;Capoterra;Cagliari;Cagliari;;1465
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SISCA DE SU BITTESU;CAPOTERRA;ALTRO;0.87;15/07/2008;19;Capoterra;Cagliari;Cagliari;;1465
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SISCA DE SU BITTESU;CAPOTERRA;BOSCO;0.71;15/07/2008;19;Capoterra;Cagliari;Cagliari;;1464
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SISCA DE SU BITTESU;CAPOTERRA;BOSCO;0.71;15/07/2008;19;Capoterra;Cagliari;Cagliari;;1464
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SU SPANTU;CAPOTERRA;ALTRO;4.04;27/07/2008;22;Capoterra;Cagliari;Cagliari;;1366
2008;CAPOTERRA;CAGLIARI;Sardegna;CAGLIARI;SU SPANTU;CAPOTERRA;ALTRO;4.04;27/07/2008;22;Capoterra;Cagliari;Cagliari;;1366
2008;DECIMOMANNU;CAGLIARI;Sardegna;CAGLIARI;"S.S.196-KM;1";CAPOTERRA;ALTRO;0.61;29/06/2008;11;Decimomannu;Cagliari;Cagliari;;1346
2008;DECIMOMANNU;CAGLIARI;Sardegna;CAGLIARI;"S.S.196-KM;1";CAPOTERRA;ALTRO;0.61;29/06/2008;11;Decimomannu;Cagliari;Cagliari;;1346
2008;DECIMOMANNU;CAGLIARI;Sardegna;CAGLIARI;STAZIONE FERROVIARIA;CAPOTERRA;ALTRO;2.90;29/06/2008;12;Decimomannu;Cagliari;Cagliari;;1347
2008;DECIMOMANNU;CAGLIARI;Sardegna;CAGLIARI;STAZIONE FERROVIARIA;CAPOTERRA;ALTRO;2.90;29/06/2008;12;Decimomannu;Cagliari;Cagliari;;1347
2008;DECIMOPUTZU;CAGLIARI;Sardegna;CAGLIARI;SAN BASILIO;CAPOTERRA;ALTRO;2.38;11/09/2008;41;Decimoputzu;Cagliari;Cagliari;;1673
2008;DECIMOPUTZU;CAGLIARI;Sardegna;CAGLIARI;ZINNIGHEDDAS;CAPOTERRA;ALTRO;12.26;23/06/2008;7;Decimoputzu;Cagliari;Cagliari;;1348
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;CIANDARA;DOLIANOVA;ALTRO;1.07;15/08/2008;47;Dolianova;Cagliari;Cagliari;;1371
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;CIANDARA;DOLIANOVA;BOSCO;0.78;15/08/2008;47;Dolianova;Cagliari;Cagliari;;1372
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;GUTTURU PINNA;DOLIANOVA;ALTRO;0.22;14/07/2008;37;Dolianova;Cagliari;Cagliari;;1506
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;GUTTURU PINNA;DOLIANOVA;BOSCO;0.44;14/07/2008;37;Dolianova;Cagliari;Cagliari;;1505
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;SA GUARDIEDDA;SINNAI;ALTRO;0.25;31/05/2008;12;Soleminis;Cagliari;Cagliari;;1663
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;SA GUARDIEDDA;SINNAI;ALTRO;0.80;31/05/2008;12;Dolianova;Cagliari;Cagliari;;1662
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;SA TIRIA;DOLIANOVA;BOSCO;4.30;31/07/2008;42;Dolianova;Cagliari;Cagliari;;1504
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;SA TIRIA3;DOLIANOVA;BOSCO;8.36;10/08/2008;45;Dolianova;Cagliari;Cagliari;;1370
2008;DOLIANOVA;CAGLIARI;Sardegna;CAGLIARI;SONADORI;DOLIANOVA;BOSCO;1.70;29/07/2008;41;Dolianova;Cagliari;Cagliari;;1488
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;BRECCAS;DOLIANOVA;ALTRO;0.62;11/08/2008;46;Donorì;Cagliari;Cagliari;;1368
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;BRECCAS;DOLIANOVA;BOSCO;8.04;11/08/2008;46;Donorì;Cagliari;Cagliari;;1369
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;PEIS DE LITTU;SENORBI';ALTRO;4.01;09/08/2008;50;Donorì;Cagliari;Cagliari;;1221
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;PEIS DE LITTU;SENORBI';BOSCO;0.01;09/08/2008;50;Donorì;Cagliari;Cagliari;;1497
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;PEIS DE LITTU;SENORBI';BOSCO;0.10;09/08/2008;50;Donorì;Cagliari;Cagliari;;1496
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;SA RUDA;DOLIANOVA;ALTRO;0.26;23/06/2008;26;Donorì;Cagliari;Cagliari;;1480
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;SA RUDA;DOLIANOVA;BOSCO;0.69;23/06/2008;26;Donorì;Cagliari;Cagliari;;1479
2008;DONORI';CAGLIARI;Sardegna;CAGLIARI;TUERRA;DOLIANOVA;ALTRO;0.26;06/07/2008;33;Donorì;Cagliari;Cagliari;;1485
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;BACCU LONGU;SENORBI';ALTRO;0.25;28/06/2008;17;Guamaggiore;Cagliari;Cagliari;;1284
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;BACCU LONGU;SENORBI';ALTRO;1.69;17/07/2008;29;Guamaggiore;Cagliari;Cagliari;;1336
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;BACCU LONGU;SENORBI';ALTRO;1.97;22/06/2008;11;Guamaggiore;Cagliari;Cagliari;;1285
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;CORTI DE FORRU;SENORBI';ALTRO;25.33;26/06/2008;16;Guamaggiore;Cagliari;Cagliari;;1282
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;LADIOLONIS;SENORBI';ALTRO;1.68;29/06/2008;18;Guamaggiore;Cagliari;Cagliari;;1287
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;PERDOSU;SENORBI';ALTRO;1.58;24/08/2008;57;Guamaggiore;Cagliari;Cagliari;;1274
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;UNGRERA;SENORBI';ALTRO;5.59;29/08/2008;60;Guamaggiore;Cagliari;Cagliari;;1278
2008;GUAMAGGIORE;CAGLIARI;Sardegna;CAGLIARI;UNGRERA;SENORBI';ALTRO;8.86;13/06/2008;7;Guamaggiore;Cagliari;Cagliari;;1291
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;BANNARI;SENORBI';ALTRO;0.59;09/08/2008;51;Mandas;Cagliari;Cagliari;;1247
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;CANNEDDA;SENORBI';ALTRO;0.84;07/10/2008;65;Mandas;Cagliari;Cagliari;;1358
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;CANNEDDA;SENORBI';BOSCO;2.01;07/10/2008;65;Mandas;Cagliari;Cagliari;;1357
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;CORASTIDDI;SENORBI';ALTRO;3.96;10/09/2008;64;Mandas;Cagliari;Cagliari;;1117
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;M.ZA SU MERCU;SENORBI';ALTRO;0.48;29/07/2008;40;Mandas;Cagliari;Cagliari;;1360
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;NURAGHE SU ANGIU;SENORBI';ALTRO;1.28;04/08/2008;44;Mandas;Cagliari;Cagliari;;1276
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;PERDU PIGAS;SENORBI';ALTRO;1.39;27/07/2008;39;Mandas;Cagliari;Cagliari;;1343
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;SANTA-LUCIA;SENORBI';ALTRO;6.19;06/08/2008;47;Mandas;Cagliari;Cagliari;;1279
2008;MANDAS;CAGLIARI;Sardegna;CAGLIARI;SA PASSARRA;SENORBI';ALTRO;2.58;26/07/2008;32;Mandas;Cagliari;Cagliari;;1338
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;CIREDDU;SINNAI;ALTRO;0.31;29/08/2008;58;Maracalagonis;Cagliari;Cagliari;;1551
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;CIREDDU;SINNAI;ALTRO;0.31;29/08/2008;58;Maracalagonis;Cagliari;Cagliari;;1551
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;GRUXI LILLIUS;SINNAI;ALTRO;0.01;18/05/2008;4;Quartucciu;Cagliari;Cagliari;;1670
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;GRUXI LILLIUS;SINNAI;ALTRO;0.01;18/05/2008;4;Quartucciu;Cagliari;Cagliari;;1670
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;GRUXI LILLIUS;SINNAI;ALTRO;0.10;18/05/2008;4;Maracalagonis;Cagliari;Cagliari;;1669
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;GRUXI LILLIUS;SINNAI;ALTRO;0.10;18/05/2008;4;Maracalagonis;Cagliari;Cagliari;;1669
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;MONTI NIEDDU;SINNAI;BOSCO;0.49;15/06/2008;25;Maracalagonis;Cagliari;Cagliari;;1666
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;MONTI NIEDDU;SINNAI;BOSCO;0.49;15/06/2008;25;Maracalagonis;Cagliari;Cagliari;;1666
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;MUSUNGILLIS;SINNAI;PASCOLO;0.02;12/06/2008;20;Quartucciu;Cagliari;Cagliari;;1636
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;MUSUNGILLIS;SINNAI;PASCOLO;0.02;12/06/2008;20;Quartucciu;Cagliari;Cagliari;;1636
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;MUSUNGILLIS;SINNAI;PASCOLO;0.78;12/06/2008;20;Maracalagonis;Cagliari;Cagliari;;1635
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;MUSUNGILLIS;SINNAI;PASCOLO;0.78;12/06/2008;20;Maracalagonis;Cagliari;Cagliari;;1635
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;PISCINA NUXEDDA;SINNAI;ALTRO;0.19;22/05/2008;7;Maracalagonis;Cagliari;Cagliari;;1227
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;PISCINA NUXEDDA;SINNAI;ALTRO;0.19;22/05/2008;7;Maracalagonis;Cagliari;Cagliari;;1227
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;PISCINA NUXEDDA;SINNAI;ALTRO;0.58;25/06/2008;34;Maracalagonis;Cagliari;Cagliari;;1234
2008;MARACALAGONIS;CAGLIARI;Sardegna;CAGLIARI;PISCINA NUXEDDA;SINNAI;ALTRO;0.58;25/06/2008;34;Maracalagonis;Cagliari;Cagliari;;1234
2008;MONASTIR;CAGLIARI;Sardegna;CAGLIARI;FIGU NIEDDA;DOLIANOVA;ALTRO;1.26;03/06/2008;14;Monastir;Cagliari;Cagliari;;1477
2008;MONASTIR;CAGLIARI;Sardegna;CAGLIARI;FIGU NIEDDA;DOLIANOVA;ALTRO;1.27;18/06/2008;21;Monastir;Cagliari;Cagliari;;1478
2008;MONASTIR;CAGLIARI;Sardegna;CAGLIARI;PIXINA DE S ACQUA;DOLIANOVA;ALTRO;0.96;12/09/2008;52;Monastir;Cagliari;Cagliari;;1239
2008;MONASTIR;CAGLIARI;Sardegna;CAGLIARI;REGIDORI;DOLIANOVA;ALTRO;0.41;09/09/2008;51;Monastir;Cagliari;Cagliari;;1240
2008;MONASTIR;CAGLIARI;Sardegna;CAGLIARI;RIO MANNU;DOLIANOVA;ALTRO;6.49;01/08/2008;43;Monastir;Cagliari;Cagliari;;1494
2008;MONASTIR;CAGLIARI;Sardegna;CAGLIARI;ZONA INDUSTRIALE;DOLIANOVA;ALTRO;3.54;16/06/2008;19;Monastir;Cagliari;Cagliari;;1410
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;BAU ARENAS;MURAVERA;BOSCO;0.39;08/08/2008;45;Muravera;Cagliari;Cagliari;;1728
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;FERAXI;MURAVERA;ALTRO;0.23;10/08/2008;51;Muravera;Cagliari;Cagliari;;1729
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;FERAXI;MURAVERA;ALTRO;1.06;27/05/2008;7;Muravera;Cagliari;Cagliari;;1732
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;FERAXI;MURAVERA;PASCOLO;0.14;23/07/2008;38;Muravera;Cagliari;Cagliari;;1727
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;FERAXI;MURAVERA;PASCOLO;0.25;23/05/2008;6;Muravera;Cagliari;Cagliari;;1731
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;MONTE S'ACQUA/M.TE DE SIR;CASTIADAS;ALTRO;0.14;25/07/2008;9;Muravera;Cagliari;Cagliari;;1481
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;MONTE S'ACQUA/M.TE DE SIR;CASTIADAS;BOSCO;18.34;25/07/2008;9;Muravera;Cagliari;Cagliari;;1483
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;SAN LEONARDO;MURAVERA;BOSCO;2.09;07/06/2008;11;Muravera;Cagliari;Cagliari;;1730
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;TORRE SALINAS;MURAVERA;PASCOLO;0.71;21/07/2008;36;Muravera;Cagliari;Cagliari;;1726
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;TUERRA;MURAVERA;PASCOLO;1.08;14/07/2008;26;San Vito;Cagliari;Cagliari;;1429
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;TURU;MURAVERA;ALTRO;0.61;04/07/2008;22;Muravera;Cagliari;Cagliari;;1428
2008;MURAVERA;CAGLIARI;Sardegna;CAGLIARI;TURU;MURAVERA;ALTRO;1.35;09/08/2008;46;Muravera;Cagliari;Cagliari;;1733
2008;NURAMINIS;CAGLIARI;Sardegna;CAGLIARI;VIA CAMPU BRAXIU;DOLIANOVA;ALTRO;1.19;15/07/2008;38;Nuraminis;Cagliari;Cagliari;;1443
2008;ORTACESUS;CAGLIARI;Sardegna;CAGLIARI;SA CASCINA;SENORBI';ALTRO;1.27;26/07/2008;36;Ortacesus;Cagliari;Cagliari;;1342
2008;ORTACESUS;CAGLIARI;Sardegna;CAGLIARI;SAN NICOLA;SENORBI';ALTRO;46.43;24/06/2008;14;Ortacesus;Cagliari;Cagliari;;1283
2008;PIMENTEL;CAGLIARI;Sardegna;CAGLIARI;S'ARRUIDROXIU;SENORBI';ALTRO;9.16;23/05/2008;2;Pimentel;Cagliari;Cagliari;;1254
2008;PULA;CAGLIARI;Sardegna;CAGLIARI;BACHIXEDDU;PULA;ALTRO;3.70;07/09/2008;15;Pula;Cagliari;Cagliari;;1112
2008;PULA;CAGLIARI;Sardegna;CAGLIARI;BACHIXEDDU;PULA;ALTRO;3.70;07/09/2008;15;Pula;Cagliari;Cagliari;;1112
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;CAPITANA;SINNAI;ALTRO;0.76;08/06/2008;18;Quartu Sant'Elena;Cagliari;Cagliari;;1230
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;CAPITANA;SINNAI;ALTRO;0.76;08/06/2008;18;Quartu Sant'Elena;Cagliari;Cagliari;;1230
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;FLUMINI CUBA;SINNAI;ALTRO;0.41;18/05/2008;6;Quartu Sant'Elena;Cagliari;Cagliari;;1226
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;FLUMINI CUBA;SINNAI;ALTRO;0.41;18/05/2008;6;Quartu Sant'Elena;Cagliari;Cagliari;;1226
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;FLUMINI CUBA;SINNAI;ALTRO;0.56;22/07/2008;42;Quartu Sant'Elena;Cagliari;Cagliari;;1384
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;FLUMINI CUBA;SINNAI;ALTRO;0.56;22/07/2008;42;Quartu Sant'Elena;Cagliari;Cagliari;;1384
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;FLUMINI CUBA;SINNAI;ALTRO;2.09;22/07/2008;42;Quartu Sant'Elena;Cagliari;Cagliari;;1385
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;FLUMINI CUBA;SINNAI;ALTRO;2.09;22/07/2008;42;Quartu Sant'Elena;Cagliari;Cagliari;;1385
2008;QUARTU SANT'ELENA;CAGLIARI;Sardegna;CAGLIARI;LUCHE PORCU;SINNAI;ALTRO;0.42;15/06/2008;24;Quartu Sant'Elena;Cagliari;Cagliari;;1634
